wavelength,mm_cm_2
8321.0,0.002972412113970822
8322.0,0.0010046384043641235
8323.0,0.004235783031077061
8324.0,0.04267471930857367
8325.0,0.0011514235274815079
8326.0,0.000545871383114299
8327.0,0.00039304932402610946
8328.0,0.00269883796462274
8329.0,0.003879717460971765
8330.0,0.00047051330751860047
8331.0,0.001881244294025158
8332.0,0.11208845202670693
8333.0,0.0010288062045130278
8334.0,0.0007639164182060047
8335.0,0.011266339830964077
8336.0,0.013346508853462443
8337.0,0.0013851893321583171
8338.0,0.004111400756728413
8339.0,0.0004858229236571872
8340.0,0.0011005541522856536
8341.0,0.022166452250543096
8342.0,0.0015467091251313541
8343.0,0.0004245878018137876
8344.0,0.0019029618870496988
8345.0,0.00090909704006869
8346.0,0.0005112208414346942
8347.0,0.0006894475037222853
8348.0,0.00023275496888634865
8349.0,0.0003130061047666898
8350.0,0.0006006149602980621
8351.0,0.0009175808404529112
8352.0,0.0015201913991865052
8353.0,0.000646380015877405
8354.0,0.0002592603268006927
8355.0,0.0020785879202202986
8356.0,0.02493425034200842
8357.0,0.01533227971880935
8358.0,0.00029316477539686244
8359.0,0.0018656304911903677
8360.0,0.00215417664287136
8361.0,0.00024860877836715414
8362.0,0.002090501342036439
8363.0,0.00024786703080795057
8364.0,0.0018933281940996102
8365.0,0.0017811100448881481
8366.0,0.00076569808314091
8367.0,0.0005807559145602141
8368.0,0.00019709693412723074
8369.0,0.0013379434556293245
8370.0,0.0013598081279355464
8371.0,0.00018496222484637976
8372.0,0.002545096660024046
8373.0,0.0010755005337357174
8374.0,0.0001340487258660212
8375.0,0.0005036997418032924
8376.0,0.030998228844377154
8377.0,0.0019920351056621267
8378.0,0.0037471121176927834
8379.0,0.0030332394250786525
8380.0,0.0006595101844783589
8381.0,0.0002160808581390783
8382.0,7.780393719583035e-05
8383.0,0.0001278947950120609
8384.0,0.00044263509821820454
8385.0,0.0008052456963582943
8386.0,0.0007380672344506137
8387.0,0.0008032968958760244
8388.0,0.007511639759420945
8389.0,0.0006458150977273131
8390.0,0.0031250503239569107
8391.0,0.00043497026201606934
8392.0,0.0005700960093493073
8393.0,5.3112668512580426e-05
8394.0,7.132676619326716e-05
8395.0,9.714853971889044e-05
8396.0,0.00360190475414252
8397.0,0.0011882368031440093
8398.0,0.0004079812138276525
8399.0,0.00039099021408257905
8400.0,0.003847594008768311
8401.0,0.0001615562285223627
8402.0,0.00038828596092622166
8403.0,0.0037930743932180163
8404.0,9.327132929112915e-05
8405.0,0.00023462855837230452
8406.0,0.0001684833284184311
8407.0,0.00024497157458540825
8408.0,0.009261248096341837
8409.0,0.00012654601114482953
8410.0,0.00034303902554370865
8411.0,0.007849721544629824
8412.0,0.0029225656083248382
8413.0,0.00015169790539661598
8414.0,9.15063779109602e-05
8415.0,0.00019638794513531058
8416.0,0.00010847765566144462
8417.0,0.0005778711550127031
8418.0,0.0018504211563801997
8419.0,0.0006250100647913822
8420.0,0.001778462617817895
8421.0,0.009290329681583257
8422.0,0.00016087698965787343
8423.0,0.0003738955902981396
8424.0,0.00013147249853894506
8425.0,0.0002705172401867854
8426.0,0.00011844996523049392
8427.0,5.458379560048261e-05
8428.0,0.0005108631713633342
8429.0,0.00026556066839414426
8430.0,0.0010614210352257335
8431.0,0.0001585200441689395
8432.0,0.0014603033898548635
8433.0,0.0030928934446439837
8434.0,0.00011215229780580017
8435.0,0.0002423589117090066
8436.0,8.696196237811989e-05
8437.0,0.0014530764487868228
8438.0,0.00025859379023780314
8439.0,0.0012224093371581515
8440.0,0.0005401553473944337
8441.0,0.00012849414308490993
8442.0,0.0001060207631151867
8443.0,0.0016557918114742582
8444.0,0.0001052867037911619
8445.0,0.0008669187133357888
8446.0,0.00010584794495921184
8447.0,0.0013354798776611721
8448.0,0.00010122464144801548
8449.0,0.0003479795523238028
8450.0,0.00044283900358598925
8451.0,8.711138155746373e-05
8452.0,8.201909570036265e-05
8453.0,0.0008215748393358042
8454.0,0.00025288477421092707
8455.0,6.150654997231953e-05
8456.0,5.5987065656154814e-05
8457.0,5.451226158621061e-05
8458.0,3.0319257396763675e-05
8459.0,0.0004047421269197288
8460.0,3.43343212239912e-05
8461.0,3.5647338084086584e-05
8462.0,0.0001604531339097571
8463.0,0.0003896765286802942
8464.0,0.0004399007606633216
8465.0,0.0002035089222663218
8466.0,0.00015325527442695824
8467.0,2.2317141660046916e-05
8468.0,1.5357650894899277e-05
8469.0,1.492577264050945e-05
8470.0,0.0003846691476812543
8471.0,9.433431137236726e-05
8472.0,7.323545414416955e-05
8473.0,3.031297310018277e-05
8474.0,3.6187185902073863e-05
8475.0,3.2104465605273205e-05
8476.0,0.0003626105981400897
8477.0,0.000120129677481507
8478.0,2.3979237824367762e-05
8479.0,5.289706365648024e-05
8480.0,0.0004899344581223536
8481.0,0.00020536613246863593
8482.0,0.0006759596650499714
8483.0,0.0005272658539816846
8484.0,4.47174499684624e-05
8485.0,0.00016239224053027983
8486.0,2.1885564249642342e-05
8487.0,2.4311937844951504e-05
8488.0,3.544343271630191e-05
8489.0,0.0005111205601062755
8490.0,0.00014508334897411917
8491.0,8.616840279923332e-05
8492.0,2.3887814679959388e-05
8493.0,3.362967775630254e-05
8494.0,0.0019453808889708048
8495.0,5.0109911268630105e-05
8496.0,0.0007181814470251873
8497.0,4.2048629548146315e-05
8498.0,4.7041302619018175e-05
8499.0,0.00039335685343326013
8500.0,3.7010495608391315e-05
8501.0,0.00043124648202078866
8502.0,0.0002635934830016643
8503.0,4.046552164350993e-05
8504.0,3.518236699131859e-05
8505.0,0.00011222684025992474
8506.0,7.0526521192486e-05
8507.0,3.6963697655129256e-05
8508.0,0.0006686825833177218
8509.0,5.6472093014606546e-05
8510.0,3.2440006930162134e-05
8511.0,3.0835104550149414e-05
8512.0,0.0009414344257727703
8513.0,9.995574837242432e-05
8514.0,0.0008257866551293893
8515.0,0.0005070157110630037
8516.0,0.00010292608132018593
8517.0,4.787430618708277e-05
8518.0,0.00011602215426947744
8519.0,0.00033339597300296737
8520.0,0.0004117417636433534
8521.0,0.0002878796151181027
8522.0,0.009648200315600089
8523.0,6.426428650383351e-05
8524.0,4.878786908897703e-05
8525.0,0.0007998605890222107
8526.0,0.00011975061406008435
8527.0,0.00031322037253841105
8528.0,5.372104190498714e-05
8529.0,0.00014589663054759473
8530.0,2.274741541318204e-05
8531.0,2.739812915414617e-05
8532.0,0.00016372899063810098
8533.0,0.00011031514386916975
8534.0,0.0004180862290213092
8535.0,2.450982633303105e-05
8536.0,4.838273252216553e-05
8537.0,0.0010728731629311478
8538.0,7.006522708176003e-05
8539.0,0.0014496769117534293
8540.0,4.429961110005118e-05
8541.0,9.389675050936707e-05
8542.0,0.0003223115435017548
8543.0,0.001626974300397674
8544.0,8.255292663864481e-05
8545.0,2.6653272873761612e-05
8546.0,0.0001709031168731741
8547.0,2.26491731384412e-05
8548.0,6.0426185794155506e-05
8549.0,0.00010975523978549876
8550.0,3.8293093798866366e-05
8551.0,0.00021169822981608678
8552.0,0.0006130331314672431
8553.0,9.266763569404864e-05
8554.0,2.2485714573118734e-05
8555.0,0.00011982482224311417
8556.0,0.001312238008444667
8557.0,0.00013216577678941294
8558.0,8.105071233893283e-05
8559.0,8.443052737773742e-05
8560.0,2.2995912545003557e-05
8561.0,0.0005023325730258509
8562.0,0.00010269576853591768
8563.0,3.180796714424861e-05
8564.0,2.8332149447037854e-05
8565.0,0.00012106764217331647
8566.0,1.5549087950850558e-05
8567.0,6.897650612622777e-05
8568.0,1.1731511486388908e-05
8569.0,2.792119656317806e-05
8570.0,3.3184863210546695e-05
8571.0,0.0005077076522290928
8572.0,3.171470550881923e-05
8573.0,0.00040129244922212584
8574.0,0.0012047531379345674
8575.0,7.045966697354021e-05
8576.0,8.901304981537684e-05
8577.0,6.246958499623369e-05
8578.0,0.0007023303117131396
8579.0,2.218172843957221e-05
8580.0,1.9131604981498797e-05
8581.0,1.5686038818361017e-05
8582.0,1.3037943205918133e-05
8583.0,8.066061797138411e-05
8584.0,4.1162811147114554e-05
8585.0,8.594912096109112e-05
8586.0,1.707336414281465e-05
8587.0,1.4991289775076328e-05
8588.0,1.250665272795591e-05
8589.0,0.0001061163646482792
8590.0,2.4299970939760204e-05
8591.0,0.00010884134261250974
8592.0,2.4775504999121638e-05
8593.0,9.619787272548127e-05
8594.0,0.00018759962378379132
8595.0,0.0003962850682230859
8596.0,1.4086217358988176e-05
8597.0,1.973192244052255e-05
8598.0,1.5277726676149582e-05
8599.0,3.0179498652057492e-05
8600.0,6.103389064437277e-05
8601.0,9.509711801053878e-06
8602.0,1.0412678309245238e-05
8603.0,0.00018277809751342068
8604.0,2.1876672638522553e-05
8605.0,3.931562907764228e-05
8606.0,9.402511060974299e-06
8607.0,1.1046356023522943e-05
8608.0,0.0007214606464644785
8609.0,1.246162641149592e-05
8610.0,2.9573699147080185e-05
8611.0,2.6495363208611644e-05
8612.0,0.0001294177341196461
8613.0,0.0001065479086315743
8614.0,1.0085293199067688e-05
8615.0,8.448133658413621e-06
8616.0,8.061582564469044e-06
8617.0,7.940543001067684e-06
8618.0,7.958760775730413e-06
8619.0,8.340030386378274e-06
8620.0,1.001309064260623e-05
8621.0,1.9581767864770297e-05
8622.0,0.00027899535796239625
8623.0,4.8087571145519844e-05
8624.0,0.00023247718960662888
8625.0,1.0678758100649497e-05
8626.0,9.620455814737584e-06
8627.0,2.987136755693633e-05
8628.0,1.3437998852089761e-05
8629.0,5.5472288170272204e-05
8630.0,1.133342803967618e-05
8631.0,8.798750609674836e-06
8632.0,1.0344754422796311e-05
8633.0,0.00010901115232863207
8634.0,8.5871570067114e-06
8635.0,7.955016939469447e-06
8636.0,7.860251084113786e-06
8637.0,7.988176632066562e-06
8638.0,3.257491874399475e-05
8639.0,8.842740685741168e-06
8640.0,1.4337288378239103e-05
8641.0,8.045771541688363e-06
8642.0,7.912965635752545e-06
8643.0,1.0256139155583662e-05
8644.0,8.296408008516143e-06
8645.0,7.861655022711648e-05
8646.0,8.843509509259044e-06
8647.0,2.076274764244774e-05
8648.0,9.41327459022457e-06
8649.0,8.927511835364435e-06
8650.0,9.578170521254371e-06
8651.0,9.081811372691326e-06
8652.0,9.375802800505453e-06
8653.0,9.34033663735471e-06
8654.0,9.513689627081152e-06
8655.0,1.1921544603742326e-05
8656.0,8.972939277138101e-06
8657.0,8.50860329945009e-06
8658.0,1.0128648160054036e-05
8659.0,8.781201377201565e-06
8660.0,8.341166908100351e-06
8661.0,6.0361671472872815e-05
8662.0,8.332843557841601e-06
8663.0,7.981558064390928e-06
8664.0,7.926102489775393e-06
8665.0,7.916040929824051e-06
8666.0,7.923294612579668e-06
8667.0,7.94752926694752e-06
8668.0,8.024177628968873e-06
8669.0,8.868813831130028e-06
8670.0,8.928247231772838e-06
8671.0,8.065894661591047e-06
8672.0,8.015820851600647e-06
8673.0,8.02277369037101e-06
8674.0,8.057170186018621e-06
8675.0,8.151969468483756e-06
8676.0,8.69699848843934e-06
8677.0,0.00011337806991017129
8678.0,9.215051831050293e-06
8679.0,8.59524636720384e-06
8680.0,8.183023253184078e-06
8681.0,8.149562716601708e-06
8682.0,8.173663662531666e-06
8683.0,8.355975117596846e-06
8684.0,2.8119553030790226e-05
8685.0,8.317901639907216e-06
8686.0,8.22286836767577e-06
8687.0,8.236840899435442e-06
8688.0,8.327461793216464e-06
8689.0,9.300123824658815e-06
8690.0,9.573524153037637e-06
8691.0,8.389569362617107e-06
8692.0,8.343707368420293e-06
8693.0,8.784544088148854e-06
8694.0,8.584549692172513e-06
8695.0,8.353066959072704e-06
8696.0,8.350693634300128e-06
8697.0,8.372688672333294e-06
8698.0,8.415609080896492e-06
8699.0,8.520770767298227e-06
8700.0,9.202550092107429e-06
8701.0,1.2416566667926454e-05
8702.0,7.970660826702765e-05
8703.0,8.673231813604108e-06
8704.0,8.554966700289e-06
8705.0,8.551189436918563e-06
8706.0,8.581039845677859e-06
8707.0,8.645988719383697e-06
8708.0,8.798817463893781e-06
8709.0,9.404650395980562e-06
8710.0,3.3902108698506645e-05
8711.0,1.0738626053715455e-05
8712.0,1.0883532573280463e-05
8713.0,1.0913349554930286e-05
8714.0,1.0967367763838488e-05
8715.0,9.0603845955192e-06
8716.0,1.4085147691485042e-05
8717.0,9.082179070895528e-06
8718.0,8.880078767022394e-06
8719.0,9.018099302035984e-06
8720.0,7.715979679628764e-05
8721.0,9.094346538743662e-06
8722.0,8.954387231380644e-06
8723.0,9.114569939974765e-06
8724.0,5.135105984335876e-05
8725.0,9.261849784312349e-06
8726.0,9.323923926603517e-06
8727.0,6.860178822903661e-05
8728.0,2.106462786809747e-05
8729.0,9.533311340341744e-06
8730.0,9.28668612665071e-06
8731.0,1.0025425246001728e-05
8732.0,1.3052417144319896e-05
8733.0,9.412840037801422e-06
8734.0,9.330041087637057e-06
8735.0,9.439481444051322e-06
8736.0,9.801931592065942e-06
8737.0,1.1697516116054972e-05
8738.0,0.0009048751961422632
8739.0,1.2212728154360729e-05
8740.0,2.28104923687574e-05
8741.0,4.066240731830529e-05
8742.0,1.0650679328692264e-05
8743.0,1.0988025717492737e-05
8744.0,1.536436974390333e-05
8745.0,1.909079048083239e-05
8746.0,1.3933455468697038e-05
8747.0,2.0747103755214425e-05
8748.0,1.1918970716312914e-05
8749.0,1.0926285846296296e-05
8750.0,1.2142731787124483e-05
8751.0,0.00036256714289777494
8752.0,1.35673283386404e-05
8753.0,1.3340993380399416e-05
8754.0,1.0281744321439902e-05
8755.0,1.0100636242315748e-05
8756.0,1.0210611432481577e-05
8757.0,1.2043386417771036e-05
8758.0,1.2654534260264006e-05
8759.0,1.3076919215563531e-05
8760.0,0.0001027930414244838
8761.0,0.0001004701915872122
8762.0,0.00011664423277676804
8763.0,1.664927440493201e-05
8764.0,2.4149248103146916e-05
8765.0,1.2083231532262727e-05
8766.0,0.00011645102408401469
8767.0,0.00012579657535044718
8768.0,1.1564175376367586e-05
8769.0,1.2332664623149482e-05
8770.0,0.000104641560578335
8771.0,1.5646862246058782e-05
8772.0,3.699612195131797e-05
8773.0,1.72978940371441e-05
8774.0,1.3553021535786e-05
8775.0,2.025211511813977e-05
8776.0,2.0121883099633363e-05
8777.0,1.547698567571752e-05
8778.0,1.138534034068759e-05
8779.0,1.1390354407108523e-05
8780.0,1.1970615600448539e-05
8781.0,1.6371194281226984e-05
8782.0,3.0126349547995586e-05
8783.0,5.067482941872206e-05
8784.0,2.20384264212619e-05
8785.0,0.00015368481278368496
8786.0,1.6199646355412076e-05
8787.0,4.868524786289524e-05
8788.0,3.736849995084604e-05
8789.0,4.662580364827007e-05
8790.0,2.452954832762006e-05
8791.0,1.367546503778522e-05
8792.0,1.2608337994972465e-05
8793.0,1.2917605611815705e-05
8794.0,1.7617356922376573e-05
8795.0,8.555100408726892e-05
8796.0,1.420628753621482e-05
8797.0,1.2636283058491806e-05
8798.0,1.2538575617502528e-05
8799.0,1.2939567222739396e-05
8800.0,1.4083442908901926e-05
8801.0,1.8540312842032724e-05
8802.0,0.00010286892096298727
8803.0,4.12971881271956e-05
8804.0,2.0571076596730152e-05
8805.0,3.479461252143299e-05
8806.0,0.0005093355524604228
8807.0,2.7602301938806627e-05
8808.0,9.673170366376343e-05
8809.0,1.640438740093357e-05
8810.0,1.5422867185480897e-05
8811.0,1.8453435784512667e-05
8812.0,0.00014172091603224048
8813.0,3.058236217542484e-05
8814.0,0.0009495070727104748
8815.0,4.3424489374050746e-05
8816.0,1.9734730317718272e-05
8817.0,1.6596492999074305e-05
8818.0,1.632814016422589e-05
8819.0,1.7774297201351822e-05
8820.0,2.3441027934744647e-05
8821.0,0.00016802905400069445
8822.0,0.0002872331348208969
8823.0,0.0002508407064666595
8824.0,4.05851906954229e-05
8825.0,0.00020555198719730524
8826.0,2.1260276739842335e-05
8827.0,1.6868088263541592e-05
8828.0,1.582031551711364e-05
8829.0,1.5704724572556364e-05
8830.0,1.63009973513339e-05
8831.0,1.8222354176726534e-05
8832.0,2.5404536345182608e-05
8833.0,0.0005650685720845835
8834.0,0.0002544762388929317
8835.0,3.097864055822604e-05
8836.0,2.3322963384086377e-05
8837.0,3.360226752653476e-05
8838.0,0.0007238974827450527
8839.0,0.0008788154215971928
8840.0,3.2436263093901177e-05
8841.0,0.0003350198619811607
8842.0,0.000182824561195588
8843.0,1.9268589276118728e-05
8844.0,1.7082255753934442e-05
8845.0,1.6887208570160088e-05
8846.0,1.773147707411704e-05
8847.0,2.1467257401698514e-05
8848.0,7.285338228289435e-05
8849.0,5.5942273329461136e-05
8850.0,9.567373564894625e-05
8851.0,2.2848097866914407e-05
8852.0,2.2906996433805652e-05
8853.0,0.00010554208690753483
8854.0,6.253276223313747e-05
8855.0,0.0005417364496725016
8856.0,3.9562655416646986e-05
8857.0,3.193037721913835e-05
8858.0,4.201185972772613e-05
8859.0,0.00011354687681300943
8860.0,0.0028136935127716137
8861.0,0.0009076830733379863
8862.0,0.00012969751902593423
8863.0,4.303472927759677e-05
8864.0,2.998766047079254e-05
8865.0,2.665842064862044e-05
8866.0,2.7916048788319235e-05
8867.0,4.1027765624844047e-05
8868.0,0.0001241222114369498
8869.0,0.0004830451308599895
8870.0,5.020150154858584e-05
8871.0,7.615898913866911e-05
8872.0,8.274145553607194e-05
8873.0,3.2083941360056845e-05
8874.0,3.517367594285564e-05
8875.0,0.0001754244677004781
8876.0,2.862617430196145e-05
8877.0,2.9007744756594566e-05
8878.0,3.09582165943381e-05
8879.0,4.3375351523125594e-05
8880.0,0.0012315683651537253
8881.0,0.0003640780482459498
8882.0,0.002132071295376933
8883.0,0.00011968777109427529
8884.0,0.0007123317028674303
8885.0,0.0001469485816827068
8886.0,3.9171558235814096e-05
8887.0,2.9595192778471257e-05
8888.0,2.7711942857877727e-05
8889.0,6.208383615291646e-05
8890.0,3.7021860825612097e-05
8891.0,3.3183760115934094e-05
8892.0,4.7030605943986856e-05
8893.0,4.374104410075908e-05
8894.0,2.837356563567477e-05
8895.0,3.5682436549033123e-05
8896.0,0.00022449111888245908
8897.0,0.001367753751857254
8898.0,8.322280591248166e-05
8899.0,0.004790305350122946
8900.0,9.609124024626273e-05
8901.0,0.00014285844056760314
8902.0,0.0001248736528579005
8903.0,0.004308553848399558
8904.0,0.00011153690472040414
8905.0,4.405726455637269e-05
8906.0,3.683801172351117e-05
8907.0,3.719133627063968e-05
8908.0,4.528437374512273e-05
8909.0,0.00010389446468161576
8910.0,0.0073523261556731195
8911.0,8.063153638614269e-05
8912.0,5.755178865058111e-05
8913.0,0.00018229073025730584
8914.0,0.00019720924921505967
8915.0,5.4663686392122835e-05
8916.0,5.176589027191741e-05
8917.0,6.839721431906247e-05
8918.0,0.000308854457770156
8919.0,0.00026077457485981494
8920.0,0.016387740700416067
8921.0,0.00019187996515179575
8922.0,0.0057398692489195255
8923.0,0.00021676477679889375
8924.0,0.0008408154835484036
8925.0,9.657392770705136e-05
8926.0,9.01977065750963e-05
8927.0,0.00019187561962756425
8928.0,0.0001123488492095008
8929.0,0.0011248556608724496
8930.0,0.0003058670769965632
8931.0,0.001328473555515653
8932.0,0.006975301787928317
8933.0,0.0032687835519794196
8934.0,0.0012925828680746038
8935.0,0.0013016249011870223
8936.0,0.0012574376051748
8937.0,0.001618320021755141
8938.0,0.0010622333139859246
8939.0,0.00020587957287013966
8940.0,0.00029038865395513834
8941.0,0.0001873017882383878
8942.0,0.0005028038952694187
8943.0,0.018106662950840836
8944.0,0.0016731037114702714
8945.0,0.005571597179832962
8946.0,0.00044595106747791593
8947.0,0.0007538515155437155
8948.0,0.0007083973320824705
8949.0,0.016871832099802555
8950.0,0.0009097254697267805
8951.0,0.022869357508539172
8952.0,0.0008526620511455984
8953.0,0.0022087865116172316
8954.0,0.005831526383094208
8955.0,0.0037968516565884537
8956.0,0.0017789339400614626
8957.0,0.015768804341415907
8958.0,0.004562900724378829
8959.0,0.0018171377834780363
8960.0,0.0024105525443956365
8961.0,0.017936452109404845
8962.0,0.0008023475659669941
8963.0,0.001980449269518821
8964.0,0.004024122573894679
8965.0,0.16334792159010997
8966.0,0.17792247559138769
8967.0,0.0033645388497754794
8968.0,0.17102011175632922
