date,KITT,P014,SA46,SA48,AZAM
1263519900.0,,8.7,10.5,8.7,
1263521700.0,,9.3,10.5,9.2,
1263523440.0,,9.9,10.7,9.7,
1263525300.0,,9.7,10.7,9.6,
1263527100.0,,9.7,9.9,10.4,
1263528840.0,,9.1,9.5,10.0,
1263530700.0,,8.5,9.7,8.1,
1263532500.0,,8.6,9.5,7.7,
1263534240.0,,8.3,9.7,8.1,
1263536100.0,,8.2,10.1,8.3,
1263537900.0,,7.8,9.5,7.6,
1263539640.0,,8.4,9.0,7.3,
1263541500.0,,9.0,8.5,6.7,
1263543300.0,,8.2,8.1,5.8,
1263545040.0,,7.7,8.3,5.4,
1263546900.0,,,7.7,5.8,
1263548700.0,,,7.2,6.1,
1263550440.0,,,7.2,6.1,
1263552300.0,,,7.1,6.2,
1263554100.0,,,6.8,6.1,
1263555840.0,,,6.0,5.8,
1263557700.0,,,5.2,5.9,
1263559500.0,,,5.3,5.8,
1263561240.0,,,5.0,5.3,
1263563100.0,,,5.1,5.7,
1263564900.0,,,5.2,5.0,
1263566640.0,,,4.8,4.1,
1263568500.0,,4.1,5.3,4.7,
1263570300.0,,3.9,5.4,4.3,
1263572040.0,,4.0,5.4,4.0,
1263573900.0,,4.4,6.0,4.7,
1263575700.0,,4.7,5.7,4.6,
1263577440.0,,4.7,5.4,4.2,
1263579300.0,,4.3,5.9,4.4,
1263581100.0,,4.6,5.6,4.8,
1263582840.0,,4.8,5.1,4.6,
1263584700.0,,4.2,5.1,4.2,
1263586500.0,,4.1,5.2,3.8,
1263588240.0,,4.3,5.3,3.9,
1263590100.0,,4.4,5.2,4.2,
1263591900.0,,4.0,5.1,4.2,
1263593640.0,,4.2,5.5,4.5,
1263595500.0,,4.4,5.6,4.4,
1263597300.0,,4.7,5.4,5.0,
1263599040.0,,5.0,5.3,5.3,
1263600900.0,,4.5,5.5,4.6,
1263602700.0,,4.4,5.2,4.2,
1263604440.0,,4.9,5.5,4.1,
1263606300.0,,4.9,6.1,4.7,
1263608100.0,,5.2,5.9,5.0,
1263609840.0,,5.0,5.6,4.5,
1263611700.0,,4.8,5.4,4.4,
1263613500.0,,4.5,5.0,4.4,
1263615240.0,,4.5,4.7,4.2,
1263617100.0,,4.8,5.0,4.3,
1263618900.0,,4.9,5.3,4.4,
1263620640.0,,4.8,5.9,5.1,
1263622500.0,,5.3,6.2,5.4,
1263624300.0,,5.4,5.9,5.4,
1263626040.0,,4.8,5.2,5.0,
1263627900.0,,4.5,4.8,4.1,
1263629700.0,,4.5,5.0,4.1,
1263631440.0,,4.5,5.0,3.9,
1263633300.0,,,5.1,3.9,
1263635100.0,,,5.3,4.6,
1263636840.0,,,5.5,5.0,
1263638700.0,,,5.5,5.0,
1263640500.0,,,5.6,4.9,
1263642240.0,,,5.5,4.4,
1263644100.0,,,5.7,4.6,
1263645900.0,,,6.1,4.6,
1263647640.0,,,5.9,4.0,
1263649500.0,,,6.0,4.0,
1263651300.0,,,5.7,4.1,
1263653040.0,,,5.4,3.7,
1263654900.0,,4.5,5.7,3.7,
1263656700.0,,4.0,5.3,3.8,
1263658440.0,,3.5,4.9,3.7,
1263660300.0,,3.5,5.0,4.2,
1263662100.0,,3.1,4.6,4.1,
1263663840.0,,3.1,4.1,3.6,
1263665700.0,,3.2,4.0,3.7,
1263667500.0,,4.0,4.4,4.0,
1263669240.0,,4.6,4.5,4.0,
1263671100.0,,4.6,4.5,3.5,
1263672900.0,,4.4,4.5,3.4,
1263674640.0,,4.4,4.5,3.8,
1263676500.0,,4.2,4.7,4.8,
1263678300.0,,3.9,5.0,5.0,
1263680040.0,,4.2,5.4,5.1,
1263681900.0,,4.3,5.4,5.4,
1263683700.0,,,5.2,5.8,
1263685440.0,,,5.4,5.5,
1263687300.0,,,5.7,4.6,
1263689100.0,,,5.6,4.8,
1263690840.0,,,5.4,4.8,
1263692700.0,,,5.3,4.7,
1263694500.0,,,5.3,5.1,
1263696240.0,,,5.3,5.1,
1263698100.0,,,5.2,4.9,
1263699900.0,,,5.1,5.0,
1263701640.0,,,5.1,4.8,
1263703500.0,,,5.3,4.5,
1263705300.0,,,5.5,4.7,
1263707040.0,,,5.8,5.2,
1263708900.0,,,5.7,5.1,
1263710700.0,,,5.4,5.2,
1263712440.0,,,5.0,5.2,
1263714300.0,,,4.9,4.6,
1263716100.0,,,5.4,4.8,
1263717840.0,,,5.7,5.1,
1263719700.0,,,5.9,5.5,
1263721500.0,,4.6,6.0,6.0,
1263723240.0,,4.4,6.3,6.1,
1263725100.0,,5.2,6.2,5.9,
1263726900.0,,5.6,5.9,5.6,
1263728640.0,,5.0,6.0,5.7,
1263730500.0,,4.8,6.5,6.0,
1263732300.0,,4.4,6.6,6.0,
1263734040.0,,4.7,6.8,6.3,
1263735900.0,,5.5,6.5,6.2,
1263737700.0,,5.7,6.8,6.4,
1263739440.0,,5.6,6.9,6.2,
1263741300.0,,5.8,7.3,7.2,
1263743100.0,,6.1,7.4,7.1,
1263744840.0,,6.2,7.2,7.5,
1263746700.0,,6.5,7.6,7.8,
1263748500.0,,6.9,7.7,7.1,
1263750240.0,,6.9,8.2,7.6,
1263752100.0,,6.6,9.0,9.2,
1263753900.0,,6.8,9.1,9.5,
1263755640.0,,7.9,9.0,10.8,
1263757500.0,,8.0,10.0,10.6,
1263759300.0,,8.0,11.4,11.1,
1263761040.0,,9.0,12.2,11.5,
1263762900.0,,10.1,11.5,12.1,
1263764700.0,,10.6,11.7,11.4,
1263766440.0,,11.2,13.2,11.7,
1263768300.0,,10.9,13.5,11.5,
1263770100.0,,10.3,12.9,11.1,
1263771840.0,,10.0,12.6,11.1,
1263773700.0,,9.0,11.2,9.8,
1263775500.0,,9.4,10.2,9.3,
1263777240.0,,10.3,10.0,9.3,
1263779100.0,,10.3,10.1,9.1,
1263780900.0,,,10.5,9.4,
1263782640.0,,,10.1,9.2,
1263784500.0,,,9.9,8.9,
1263786300.0,,,9.3,9.3,
1263788040.0,,,9.7,10.0,
1263789900.0,,,9.8,10.3,
1263791700.0,,,10.4,10.0,
1263793440.0,,,10.6,9.9,
1263795300.0,,,11.8,12.4,
1263797100.0,,,11.6,12.8,
1263798840.0,,,12.2,12.1,
1263800700.0,,,12.4,12.1,
1263802500.0,,,12.6,13.6,
1263804240.0,,,12.7,14.2,
1263806100.0,,,13.1,13.7,
1263807900.0,,,13.6,13.9,
1263809640.0,,,14.2,14.5,
1263811500.0,,,13.7,14.5,
1263813300.0,,11.0,13.7,14.7,
1263815040.0,,11.1,13.9,14.4,
1263816900.0,,12.5,15.7,15.7,
1263818700.0,,12.7,15.7,15.4,
1263820440.0,,13.4,15.4,14.5,
1263822300.0,,13.3,15.2,14.0,
1263824100.0,,14.1,15.6,14.1,
1263825840.0,,14.0,14.9,14.2,
1263827700.0,,13.7,14.8,14.7,
1263829500.0,,13.7,14.4,14.5,
1263831240.0,,,15.0,14.9,
1263833100.0,,,15.0,15.0,
1263834900.0,,,14.3,13.5,
1263836640.0,,,14.8,13.8,
1263838500.0,,,15.1,14.1,
1263840300.0,,,14.8,15.2,
1263842040.0,,,14.6,15.8,
1263843900.0,,,14.3,15.1,
1263845700.0,,,14.6,14.9,
1263847440.0,,,15.2,14.4,
1263849300.0,,,13.9,15.3,
1263851100.0,,,13.6,15.0,
1263852840.0,,,14.2,15.0,
1263854700.0,,,14.7,15.2,
1263856500.0,,,14.8,14.7,
1263858240.0,,,14.6,14.0,
1263860100.0,,12.9,14.7,14.5,
1263861900.0,,13.2,14.5,13.5,
1263863640.0,,13.1,14.0,12.6,
1263865500.0,,12.6,13.8,12.8,
1263867300.0,,12.6,13.9,13.5,
1263869040.0,,13.0,14.9,14.3,
1263870900.0,,12.7,15.4,14.5,
1263872700.0,,12.9,14.7,14.8,
1263874440.0,,12.6,14.0,15.7,
1263876300.0,,12.5,14.4,16.2,
1263878100.0,,12.8,15.5,16.3,
1263879840.0,,13.2,16.7,16.1,
1263881700.0,,12.7,16.9,14.9,
1263883500.0,,12.0,15.5,13.7,
1263885240.0,,12.1,14.0,13.3,
1263887100.0,,11.7,13.2,13.1,
1263888900.0,,11.2,12.6,13.4,
1263890640.0,,11.2,12.6,13.9,
1263892500.0,,10.5,11.5,14.2,
1263894300.0,,10.4,11.1,14.4,
1263896040.0,,10.5,11.2,14.6,
1263897900.0,,10.3,11.2,14.4,
1263899700.0,,10.2,11.2,14.1,
1263901440.0,,9.9,11.0,15.5,
1263903300.0,,8.8,12.0,16.6,
1263905100.0,,9.3,13.7,16.8,
1263906840.0,,11.3,14.5,17.3,
1263908700.0,,13.0,14.8,18.1,
1263910500.0,,13.2,14.9,18.3,
1263912240.0,,13.3,15.6,17.6,
1263914100.0,,14.2,15.8,15.9,
1263915900.0,,14.0,14.5,15.3,
1263917640.0,,12.6,14.0,15.2,
1263919500.0,,12.8,13.8,14.2,
1263921300.0,,12.0,13.0,13.0,
1263923040.0,,10.8,13.6,13.1,
1263924900.0,,10.7,13.6,13.2,
1263926700.0,,9.9,11.9,12.5,
1263928440.0,,9.2,11.2,13.0,
1263930300.0,,9.1,11.3,14.1,
1263932100.0,,9.8,11.8,15.6,
1263933840.0,,11.4,12.5,17.3,
1263935700.0,,12.8,13.5,18.1,
1263937500.0,,13.0,14.9,17.6,
1263939240.0,,12.7,15.6,17.0,
1263941100.0,,12.3,15.3,16.3,
1263942900.0,,11.4,15.4,17.2,
1263944640.0,,10.8,14.5,16.6,
1263946500.0,,11.1,13.4,14.9,
1263948300.0,,11.4,12.7,15.4,
1263950040.0,,11.8,13.3,16.4,
1263951900.0,,11.9,14.0,16.3,
1263953700.0,,11.4,13.5,16.7,
1263955440.0,,11.5,13.6,16.7,
1263957300.0,,10.8,13.9,16.0,
1263959100.0,,10.8,14.3,17.4,
1263960840.0,,11.0,14.9,18.9,
1263962700.0,,11.8,15.6,19.2,
1263964500.0,,12.8,16.0,20.0,
1263966240.0,,13.9,16.6,21.0,
1263968100.0,,15.0,18.1,21.5,
1263969900.0,,15.7,19.5,20.9,
1263971640.0,,16.7,19.7,19.4,
1263973500.0,,16.4,19.1,19.1,
1263975300.0,,15.5,18.8,17.9,
1263977040.0,,15.1,18.8,14.7,
1263978900.0,,15.0,17.7,11.7,
1263980700.0,,14.5,15.4,8.9,
1263982440.0,,10.1,13.1,8.9,
1263984300.0,,6.9,10.8,10.1,
1263986100.0,,7.4,9.5,10.4,
1263987840.0,,7.4,9.6,10.2,
1263989700.0,,8.2,10.5,9.5,
1263991500.0,,8.7,11.0,8.7,
1263993240.0,,8.2,10.5,8.6,
1263995100.0,,7.0,9.7,8.8,
1263996900.0,,6.8,9.2,8.3,
1263998640.0,,6.3,9.5,8.2,
1264000500.0,,5.3,9.0,8.6,
1264002300.0,,5.5,7.9,8.0,
1264004040.0,,5.5,7.9,8.3,
1264005900.0,,6.0,8.1,8.5,
1264007700.0,,6.4,8.0,8.4,
1264009440.0,,6.2,8.5,8.3,
1264011300.0,,7.1,8.6,8.5,
1264013100.0,,7.0,8.2,8.5,
1264014840.0,,6.7,8.1,8.0,
1264016700.0,,6.6,8.4,8.1,
1264018500.0,,7.0,7.9,7.7,
1264020240.0,,7.5,7.3,7.8,
1264022100.0,,7.8,7.7,8.5,
1264023900.0,,7.7,8.4,8.5,
1264025640.0,,6.9,8.4,9.2,
1264027500.0,,7.1,9.2,9.4,
1264029300.0,,7.5,9.8,9.3,
1264031040.0,,7.8,9.3,11.1,
1264032900.0,,9.5,9.3,12.3,
1264034700.0,,11.0,9.8,11.3,
1264036440.0,,11.0,11.2,9.8,
1264038300.0,,10.6,12.1,9.9,
1264040100.0,,10.5,12.2,10.5,
1264041840.0,,10.8,12.5,9.8,
1264043700.0,,11.2,12.7,11.5,
1264045500.0,,11.4,12.2,14.1,
1264047240.0,,11.8,13.5,14.2,
1264049100.0,,12.6,15.2,14.7,
1264050900.0,,13.1,15.0,16.1,
1264052640.0,,14.2,16.9,17.4,
1264054500.0,,15.5,18.4,18.0,
1264056300.0,,15.4,17.9,18.1,
1264058040.0,,15.8,18.5,18.0,
1264059900.0,,16.3,19.4,18.0,
1264061700.0,,16.6,19.9,18.5,
1264063440.0,,17.3,20.3,19.8,
1264065300.0,,17.3,20.1,21.2,
1264067100.0,,16.6,20.0,22.3,
1264068840.0,,17.5,20.8,23.3,
1264070700.0,,19.0,22.1,23.7,
1264072500.0,,18.8,21.9,22.3,
1264074240.0,,18.3,21.9,22.1,
1264076100.0,,17.6,21.9,23.0,
1264077900.0,,17.3,21.8,21.8,
1264079640.0,,17.5,22.2,20.6,
1264081500.0,,16.9,21.7,20.9,
1264083300.0,,16.9,20.9,21.1,
1264085040.0,,16.8,20.9,21.5,
1264086900.0,,15.8,20.7,21.8,
1264088700.0,,16.4,20.7,21.9,
1264090440.0,,18.0,21.2,22.2,
1264092300.0,,19.4,21.2,22.4,
1264094100.0,,19.8,21.4,23.4,
1264095840.0,,18.7,22.1,24.6,
1264097700.0,,17.7,22.7,24.5,
1264099500.0,,18.5,22.3,23.6,
1264101240.0,,19.4,21.3,23.0,
1264103100.0,,18.7,20.8,22.8,
1264104900.0,,,21.2,23.5,
1264106640.0,,,21.4,24.3,
1264108500.0,,,21.2,24.0,
1264110300.0,,,21.5,23.9,
1264112040.0,,,21.5,24.2,
1264113900.0,,,22.4,24.6,
1264115700.0,,,22.9,24.8,
1264117440.0,,,22.8,24.3,
1264119300.0,,19.4,23.2,23.8,
1264121100.0,,20.9,22.9,,
1264122840.0,,20.8,23.9,,
1264124700.0,,20.2,23.7,,
1264126500.0,,20.3,23.1,,
1264128240.0,,20.9,24.1,,
1264130100.0,,20.6,24.5,,
1264131900.0,,20.2,23.3,,
1264133640.0,,20.4,22.0,25.5,
1264135500.0,,20.7,22.8,25.0,
1264137300.0,,21.0,23.7,25.6,
1264139040.0,,20.9,23.7,24.5,
1264140900.0,,21.0,24.2,23.5,
1264142700.0,,20.4,23.5,22.7,
1264144440.0,,19.2,22.1,22.0,
1264146300.0,,19.0,22.1,21.9,
1264148100.0,,19.4,22.7,21.2,
1264149840.0,,19.0,22.9,20.8,
1264151700.0,,18.1,22.0,20.8,
1264153500.0,,17.3,20.8,19.8,
1264155240.0,,16.8,20.6,19.5,
1264157100.0,,16.7,20.6,19.0,
1264158900.0,,16.6,19.3,17.0,
1264160640.0,,15.5,17.8,16.2,
1264162500.0,,15.0,18.0,16.2,
1264164300.0,,15.4,18.0,16.3,
1264166040.0,,15.1,16.5,15.0,
1264167900.0,,14.4,16.1,13.7,
1264169700.0,,14.6,16.5,13.6,
1264171440.0,,12.8,15.6,13.5,
1264173300.0,,10.8,14.3,12.1,
1264175100.0,,11.6,14.2,12.0,
1264176840.0,,12.3,14.3,11.8,
1264178700.0,,12.7,13.1,10.5,
1264180500.0,,11.7,13.8,11.3,
1264182240.0,,9.8,13.2,11.7,
1264184100.0,,9.2,11.0,10.7,
1264185900.0,,9.0,11.0,10.7,
1264187640.0,,8.5,10.3,11.4,
1264189500.0,,8.3,9.7,11.6,
1264191300.0,,8.8,9.9,11.1,
1264193040.0,,8.3,10.6,11.6,
1264194900.0,,7.5,11.1,11.9,
1264196700.0,,7.7,11.2,11.4,
1264198440.0,,8.8,10.4,11.1,
1264200300.0,,9.8,10.5,12.0,
1264202100.0,,10.5,11.8,13.3,
1264203840.0,,10.0,11.7,12.9,
1264205700.0,,10.7,11.7,12.9,
1264207500.0,,11.7,12.5,13.8,
1264209240.0,,11.9,13.2,14.4,
1264211100.0,,12.3,13.5,14.2,
1264212900.0,,12.0,13.6,13.7,
1264214640.0,,11.7,13.6,13.5,
1264216500.0,,11.7,13.3,14.0,
1264218300.0,,11.6,13.3,13.9,
1264220040.0,,11.4,13.8,13.5,
1264221900.0,,11.5,13.9,13.9,
1264223700.0,,11.7,13.4,13.7,
1264225440.0,,11.6,12.9,12.4,
1264227300.0,,10.9,12.6,12.1,
1264229100.0,,10.2,12.5,12.4,
1264230840.0,,9.7,12.1,11.3,
1264232700.0,,9.6,12.3,10.5,
1264234500.0,,9.9,12.3,10.3,
1264236240.0,,9.2,12.2,10.6,
1264238100.0,,9.0,11.8,11.3,
1264239900.0,,8.8,11.5,11.1,
1264241640.0,,8.6,11.7,10.6,
1264243500.0,,9.0,11.3,9.9,
1264245300.0,,8.4,10.4,9.4,
1264247040.0,,7.8,10.6,10.2,
1264248900.0,,8.0,10.7,10.0,
1264250700.0,,8.1,9.9,9.1,
1264252440.0,,8.2,10.1,9.3,
1264254300.0,,7.8,9.8,8.7,
1264256100.0,,7.6,9.1,8.1,
1264257840.0,,7.2,9.1,8.0,
1264259700.0,,6.6,8.5,7.6,
1264261500.0,,6.4,8.0,7.4,
1264263240.0,,6.2,8.1,7.6,
1264265100.0,,6.5,8.0,7.3,
1264266900.0,,6.8,7.6,7.1,
1264268640.0,,6.8,6.9,7.2,
1264270500.0,,6.3,7.4,7.5,
1264272300.0,,6.0,7.8,7.1,
1264274040.0,,5.4,7.5,6.8,
1264275900.0,,4.7,7.1,7.3,
1264277700.0,,5.4,7.2,7.3,
1264279440.0,,6.4,7.6,7.5,
1264281300.0,,6.7,7.6,6.9,
1264283100.0,,6.2,7.5,6.2,
1264284840.0,,5.5,7.1,6.0,
1264286700.0,,5.7,7.1,6.7,
1264288500.0,,5.5,7.5,7.7,
1264290240.0,,5.1,7.3,6.5,
1264292100.0,,5.3,6.8,6.1,
1264293900.0,,5.9,7.0,6.6,
1264295640.0,,6.1,7.2,6.4,
1264297500.0,,5.8,6.9,6.1,
1264299300.0,,5.9,6.8,6.0,
1264301040.0,,5.6,7.0,6.2,
1264302900.0,,5.2,7.1,6.4,
1264304700.0,,5.3,7.0,6.0,
1264306440.0,,5.5,7.3,6.0,
1264308300.0,,5.3,7.3,6.0,
1264310100.0,,5.2,7.0,5.8,
1264311840.0,,5.8,6.9,5.0,
1264313700.0,,6.1,7.0,5.2,
1264315500.0,,5.6,6.8,5.5,
1264317240.0,,5.0,6.3,4.7,
1264319100.0,,5.2,6.5,5.1,
1264320900.0,,5.2,6.6,5.2,
1264322640.0,,5.4,6.8,5.4,
1264324500.0,,5.8,7.1,6.0,
1264326300.0,,5.3,7.4,6.2,
1264328040.0,,5.4,7.2,6.0,
1264329900.0,,5.8,6.9,5.7,
1264331700.0,,5.1,6.8,5.2,
1264333440.0,,4.6,6.6,5.0,
1264335300.0,,4.6,6.5,5.0,
1264337100.0,,5.2,6.4,5.1,
1264338840.0,,5.2,6.9,5.5,
1264340700.0,,4.8,6.8,5.2,
1264342500.0,,4.5,6.2,4.9,
1264344240.0,,4.6,6.0,4.9,
1264346100.0,,4.7,5.6,4.6,
1264347900.0,,4.8,5.7,4.8,
1264349640.0,,4.9,5.9,5.4,
1264351500.0,,4.6,5.4,5.1,
1264353300.0,,4.3,5.2,4.5,
1264355040.0,,4.3,5.4,5.1,
1264356900.0,,4.0,5.1,5.3,
1264358700.0,,3.8,4.7,4.7,
1264360440.0,,4.1,4.9,4.7,
1264362300.0,,3.8,4.7,4.5,
1264364100.0,,4.0,5.0,4.6,
1264365840.0,,4.2,5.8,5.7,
1264367700.0,,3.6,6.3,6.0,
1264369500.0,,3.4,6.4,5.5,
1264371240.0,,2.9,6.2,4.4,
1264373100.0,,2.9,6.1,4.4,
1264374900.0,,3.0,6.0,4.6,
1264376640.0,,3.0,5.7,4.2,
1264378500.0,,4.0,6.3,4.9,
1264380300.0,,4.7,7.0,5.3,
1264382040.0,,5.2,6.8,5.1,
1264383900.0,,5.6,6.4,5.0,
1264385700.0,,5.6,6.4,5.0,
1264387440.0,,5.7,6.8,5.6,
1264389300.0,,5.8,6.9,5.6,
1264391100.0,,6.0,7.2,5.4,
1264392840.0,,6.3,7.7,5.7,
1264394700.0,,6.2,8.0,5.7,
1264396500.0,,6.3,8.1,6.2,
1264398240.0,,6.8,8.3,6.4,
1264400100.0,,7.0,8.4,6.7,
1264401900.0,,7.1,8.1,6.8,
1264403640.0,,7.2,8.0,6.3,
1264405500.0,,7.6,8.1,6.7,
1264407300.0,,7.8,8.3,7.3,
1264409040.0,,7.8,8.8,8.0,
1264410900.0,,8.1,9.1,8.7,
1264412700.0,,8.1,9.5,9.0,
1264414440.0,,8.8,9.6,9.1,
1264416300.0,,9.2,9.4,8.9,
1264418100.0,,8.8,9.2,8.9,
1264419840.0,,8.8,9.4,9.2,
1264421700.0,,8.8,9.7,9.3,
1264423500.0,,8.7,9.5,9.0,
1264425240.0,,8.7,9.6,9.4,
1264427100.0,,8.3,9.3,9.2,
1264428900.0,,7.9,9.0,8.9,
1264430640.0,,7.9,9.4,9.5,
1264432500.0,,8.3,9.6,10.0,
1264434300.0,,8.7,9.5,9.8,
1264436040.0,,8.9,9.5,9.4,
1264437900.0,,8.6,9.1,8.7,
1264439700.0,,8.2,9.0,8.3,
1264441440.0,,8.4,9.2,8.2,
1264443300.0,,8.4,8.9,7.9,
1264445100.0,,8.2,8.3,7.5,
1264446840.0,,8.1,7.8,7.2,
1264448700.0,,8.0,7.7,7.4,
1264450500.0,,7.8,7.9,8.1,
1264452240.0,,7.3,8.2,8.6,
1264454100.0,,,8.5,8.3,
1264455900.0,,,9.0,8.2,
1264457640.0,,,9.5,8.4,
1264459500.0,,,9.7,8.8,
1264461300.0,,,9.6,8.6,
1264463040.0,,,9.6,8.1,
1264464900.0,,8.2,9.5,7.7,
1264466700.0,,8.5,9.8,8.1,
1264468440.0,,8.5,10.2,8.6,
1264470300.0,,8.4,10.1,8.4,
1264472100.0,,9.3,10.4,8.7,
1264473840.0,,9.6,11.0,9.5,
1264475700.0,,9.2,10.9,9.5,
1264477500.0,,9.5,10.6,9.3,
1264479240.0,,10.1,10.8,9.7,
1264481100.0,,10.0,11.1,10.0,
1264482900.0,,9.7,11.2,9.8,
1264484640.0,,9.8,11.3,8.9,
1264486500.0,,10.0,11.7,9.4,
1264488300.0,,9.9,11.9,9.8,
1264490040.0,,9.6,11.5,8.7,
1264491900.0,,10.0,11.4,8.5,
1264493700.0,,9.7,11.6,8.6,
1264495440.0,,9.0,11.5,8.7,
1264497300.0,,8.5,11.0,9.0,
1264499100.0,,8.0,11.0,9.2,
1264500840.0,,8.5,11.0,9.4,
1264502700.0,,9.3,10.8,9.3,
1264504500.0,,9.2,10.6,9.6,
1264506240.0,,8.9,10.9,10.3,
1264508100.0,,8.8,11.2,10.4,
1264509900.0,,9.5,11.3,10.4,
1264511640.0,,10.4,11.3,10.6,
1264513500.0,,10.1,10.8,10.1,
1264515300.0,,9.7,10.9,9.8,
1264517040.0,,9.8,11.6,10.2,
1264518900.0,,10.2,11.5,10.1,
1264520700.0,,10.7,11.6,10.3,
1264522440.0,,10.9,11.4,9.9,
1264524300.0,,10.2,11.1,9.1,
1264526100.0,,9.3,11.7,9.3,
1264527840.0,,8.9,11.8,10.1,
1264529700.0,,8.7,11.5,11.0,
1264531500.0,,8.8,11.1,11.0,
1264533240.0,,9.1,10.8,10.8,
1264535100.0,,9.4,9.7,10.9,
1264536900.0,,10.0,8.5,11.0,
1264538640.0,,9.9,8.8,11.6,
1264540500.0,,10.1,9.4,12.3,
1264542300.0,,10.6,9.9,12.6,
1264544040.0,,11.0,10.9,12.8,
1264545900.0,,11.9,11.9,13.1,
1264547700.0,,11.4,12.1,12.9,
1264549440.0,,11.0,12.2,12.4,
1264551300.0,,11.7,12.1,11.9,
1264553100.0,,11.9,11.8,11.7,
1264554840.0,,11.6,11.5,12.1,
1264556700.0,,11.4,11.7,12.4,
1264558500.0,,11.9,12.4,12.6,
1264560240.0,,11.8,12.3,12.9,
1264562100.0,,11.5,11.9,12.4,
1264563900.0,,11.5,12.2,11.9,
1264565640.0,,11.6,12.6,12.7,
1264567500.0,,11.6,12.6,13.0,
1264569300.0,,11.6,13.0,13.2,
1264571040.0,,11.7,13.3,13.1,
1264572900.0,,11.8,13.1,13.2,
1264574700.0,,12.2,13.0,13.1,
1264576440.0,,12.7,13.1,13.1,
1264578300.0,,13.0,13.4,13.9,
1264580100.0,,12.7,14.0,14.2,
1264581840.0,,12.5,14.4,13.6,
1264583700.0,,12.2,14.7,13.2,
1264585500.0,,12.7,15.0,13.8,
1264587240.0,,14.2,14.7,13.8,
1264589100.0,,14.4,14.2,14.3,
1264590900.0,,14.0,13.9,15.5,
1264592640.0,,13.8,14.9,16.4,
1264594500.0,,14.0,16.2,16.3,
1264596300.0,,14.7,16.2,15.5,
1264598040.0,,14.8,16.2,15.3,
1264599900.0,,14.6,16.2,15.2,
1264601700.0,,14.0,16.3,15.9,
1264603440.0,,13.1,16.0,16.2,
1264605300.0,,13.2,15.8,16.5,
1264607100.0,,14.0,16.5,17.0,
1264608840.0,,14.8,16.8,16.3,
1264610700.0,,14.7,16.7,15.8,
1264612500.0,,15.0,17.0,15.7,
1264614240.0,,16.2,17.8,15.7,
1264616100.0,,16.2,18.4,15.9,
1264617900.0,,15.5,18.6,16.1,
1264619640.0,,14.4,17.9,16.4,
1264621500.0,,14.0,16.9,15.6,
1264623300.0,,13.5,16.7,15.1,
1264625040.0,,12.4,17.0,16.3,
1264626900.0,,11.7,17.9,17.1,
1264628700.0,,10.3,18.0,16.8,
1264630440.0,,10.4,16.7,16.5,
1264632300.0,,11.7,15.0,16.6,
1264634100.0,,11.6,14.2,16.3,
1264635840.0,,11.7,14.9,16.1,
1264637700.0,,12.7,15.7,15.8,
1264639500.0,,12.7,16.7,16.8,
1264641240.0,,12.9,16.9,17.6,
1264643100.0,,13.8,16.7,17.2,
1264644900.0,,14.5,17.2,17.2,
1264646640.0,,15.5,17.9,18.1,
1264648500.0,,15.6,18.5,18.0,
1264650300.0,,14.8,18.3,17.2,
1264652040.0,,14.5,18.3,17.2,
1264653900.0,,13.8,18.7,17.4,
1264655700.0,,13.2,17.4,16.4,
1264657440.0,,13.3,16.2,15.6,
1264659300.0,,12.9,17.0,16.2,
1264661100.0,,12.5,16.8,16.1,
1264662840.0,,12.6,16.8,16.3,
1264664700.0,,12.6,16.6,16.1,
1264666500.0,,12.2,15.5,15.5,
1264668240.0,,11.7,15.1,15.9,
1264670100.0,,11.7,15.3,16.5,
1264671900.0,,12.4,15.5,17.3,
1264673640.0,,13.2,15.5,17.7,
1264675500.0,,13.0,15.0,16.9,
1264677300.0,,12.7,14.8,16.7,
1264679040.0,,12.3,15.2,17.2,
1264680900.0,,11.7,15.4,17.0,
1264682700.0,,12.0,15.7,17.2,
1264684440.0,,12.2,15.4,17.1,
1264686300.0,,12.1,14.9,16.1,
1264688100.0,,12.4,15.2,16.0,
1264689840.0,,12.6,15.5,16.1,
1264691700.0,,12.8,15.4,15.9,
1264693500.0,,13.3,15.6,15.8,
1264695240.0,,12.3,15.7,15.4,
1264697100.0,,12.0,15.3,15.3,
1264698900.0,,12.5,15.2,14.9,
1264700640.0,,12.2,15.4,14.9,
1264702500.0,,12.4,15.7,15.4,
1264704300.0,,13.0,15.6,14.9,
1264706040.0,,13.1,15.6,14.8,
1264707900.0,,13.4,15.8,15.0,
1264709700.0,,13.6,15.8,15.2,
1264711440.0,,13.2,15.4,15.5,
1264713300.0,,13.2,15.5,15.9,
1264715100.0,,13.2,15.7,16.1,
1264716840.0,,13.3,15.2,15.6,
1264718700.0,,13.4,15.0,15.3,
1264720500.0,,12.7,14.9,15.1,
1264722240.0,,12.8,14.7,14.4,
1264724100.0,,13.2,14.9,14.2,
1264725900.0,,13.7,15.7,15.4,
1264727640.0,,14.1,16.0,15.8,
1264729500.0,,14.1,15.5,15.6,
1264731300.0,,14.2,15.7,16.0,
1264733040.0,,13.7,15.7,16.1,
1264734900.0,,13.6,15.8,15.8,
1264736700.0,,14.2,16.4,15.4,
1264738440.0,,14.0,16.2,15.5,
1264740300.0,,13.9,16.1,16.0,
